"ET","CC","Pr","CI","OE","OW","NI","SI","RI","FI"
122.2694,6,3,20,820,1382,1,0,6,8
18129.3358,8,4,18,820,1382,3,4,6,15
636.5647,12,4,21,820,1382,0,29,37,0
43922.1922,4,5,17,620,880,0,3,0,3
29810.6844,16,6,37,820,1382,1,39,52,28
94938.2753,5,4,11,770,675,0,1,9,0
100533.9808,4,3,3,510,1851,1,0,1,4
1262.3525,7,3,17,820,1382,0,8,7,6
1293.5131,3,3,9,0,5846,0,0,3,0
62819.2642,6,3,14,0,1718,0,1,9,5
35088.3561,4,4,11,0,5846,0,2,1,3
11086.1458,5,3,15,68,50,0,3,3,4
48629.8717,10,5,26,0,488,0,6,30,9
43602.1967,6,3,26,820,1382,0,5,10,0
76416.4933,17,4,28,0,1718,3,34,57,42
71659.3294,8,4,14,0,1718,0,10,11,7
70.3553,3,3,11,9379,3289,0,0,1,2
32392.4167,9,3,26,0,1718,1,10,11,14
44625.5386,7,4,33,820,1382,0,11,10,0
2495.1769,4,4,16,1198,1794,0,3,3,0
50478.2358,5,4,17,820,1382,0,7,3,0
9777.2817,4,4,11,0,488,0,0,3,3
5671.9361,15,4,27,15,7,3,39,27,36
5671.8594,9,4,23,15,7,0,0,36,0
6241.6461,4,3,6,0,27,1,0,1,4
9606.9253,6,5,21,45,43,0,6,4,5
13797.4242,9,5,43,1198,1794,1,10,11,14
4729.78,6,3,17,9,23,6,0,1,8
18982.5231,4,5,24,7,37,0,0,3,3
43245.2831,5,7,10,0,308,3,0,1,6
30956.5039,3,1,10,16,96,0,0,1,2
4213.0297,12,3,15,69,1227,36,3,0,27
59627.8222,12,3,15,7,97,28,6,0,32
13271.3319,19,5,35,69,1227,66,18,3,84
13774.5778,7,3,9,69,1227,6,3,0,12
719.2764,3,3,10,148,863,0,0,1,2
9668.535,6,3,9,69,1227,0,7,3,5
50228.2022,29,3,33,148,863,231,18,3,154
36447.865,13,3,20,69,1227,6,27,9,36
23371.1789,5,3,6,69,1227,0,5,1,4
38713.9456,12,5,21,0,12,6,22,6,32
89125.1103,83,4,108,148,863,946,644,97,1716
38956.4592,4,3,12,69,1227,0,0,3,3
8833.3736,5,5,17,69,1227,0,3,3,4
7932.8139,6,3,10,7,97,6,0,1,8
962.1075,4,3,5,148,863,1,1,0,4
95.7367,6,6,9,767,717,0,5,10,0
172.1689,6,3,9,363,806,0,1,14,0
25992.7756,5,3,11,363,806,0,2,4,4
1452.4367,8,3,18,0,463,0,9,12,7
10701.9639,7,3,19,767,717,0,12,9,0
14084.6753,7,5,24,45,90,1,0,10,10
5301.2083,7,5,13,363,806,0,0,15,6
198.5967,6,6,13,370,1337,0,2,8,5
2609.0875,6,3,14,349,315,0,0,10,5
9801.39,10,3,17,363,806,3,12,9,21
591.4819,4,3,15,30,164,0,2,4,0
379.8044,4,3,15,30,164,0,2,4,0
4024.5567,7,3,18,363,806,0,13,8,0
138.0919,3,3,12,363,806,0,0,3,0
303.5256,4,3,25,101,154,0,0,6,0
822.2656,3,3,8,363,806,0,0,3,0
467.7917,6,3,24,30,164,0,1,14,0
4293.5206,3,3,7,0,463,0,2,1,0
322.6353,5,5,16,363,806,0,0,10,0
204.9692,5,3,17,28,110,0,0,6,4
373.6967,4,5,18,349,315,0,0,6,0
18.8522,6,3,19,28,110,0,1,14,0
47.6906,7,3,34,30,164,0,2,19,0
480.8992,5,3,23,28,110,0,0,10,0
212.8828,4,3,19,28,110,0,0,6,0
179.0164,7,3,22,349,315,0,0,15,6
361.5539,6,3,17,30,164,0,0,15,0
10421.1889,15,3,27,755,500,0,56,35,14
5949.755,4,3,21,767,717,0,0,3,3
21186.2856,5,3,12,28,34,0,0,10,0
1130.9211,5,3,10,28,110,0,4,6,0
873.2756,4,3,11,363,806,0,0,6,0
7108.6,13,5,34,101,154,10,5,23,40
5494.15,6,3,17,80,217,0,2,13,0
1413.4061,4,3,13,80,217,0,0,6,0
221.1769,6,5,31,80,217,0,2,13,0
75.4592,5,3,15,80,217,0,0,10,0
4581.7508,8,5,24,101,154,0,4,17,7
6575.3247,6,2,19,363,806,0,4,11,0
7647.0461,14,5,52,370,1337,3,19,36,33
8637.0003,7,3,11,37,127,0,11,10,0
10899.0419,9,2,17,101,154,10,0,6,20
48325.4061,7,3,26,80,217,0,5,16,0
5398.9558,5,3,18,80,217,0,0,10,0
9017.6753,5,5,20,755,500,0,0,6,4
33560.6475,17,5,36,363,806,28,19,17,72
13913.4628,12,5,24,363,806,10,13,8,35
15631.0808,13,4,33,101,154,6,16,20,36
2375.8819,7,5,23,370,1337,0,3,18,0
36598.0997,4,4,14,363,806,0,0,6,0
23061.8825,15,5,38,80,217,36,11,4,54
36046.9831,5,3,18,2,74,0,0,6,4
1205.8383,10,7,28,755,500,0,27,18,0
9667.6728,4,3,25,80,217,0,0,6,0
52421.9025,9,3,26,349,315,0,18,10,8
7060.6808,15,4,55,22,41,6,41,14,44
40103.5544,4,3,30,0,19,0,2,4,0
1975.8908,3,5,2,27,42,0,0,3,0
42.205,3,3,11,1545,2019,0,0,3,0
952.78,4,3,16,966,2438,0,0,6,0
288.2856,3,3,7,0,1138,0,0,3,0
7441.1019,6,3,16,0,1138,0,0,15,0
133.4722,3,3,6,0,1138,0,0,3,0
11014.8269,8,3,35,1561,824,0,8,13,7
47469.08,4,4,9,0,337,0,1,5,0
56608.5144,5,6,17,0,2882,0,4,6,0
68184.8772,7,4,33,0,337,0,9,6,6
26991.6536,7,4,17,0,1138,0,6,9,6
44736.7928,15,4,26,0,1138,3,21,45,36
40.8867,3,3,2,154,485,1,0,0,2
22071.5944,3,3,16,9,5,0,0,3,0
1268.245,4,3,8,360,427,0,0,3,3
14353.8978,9,4,28,3,1,21,0,1,14
7241.3256,6,3,10,3,2,1,2,4,8
17682.9506,3,5,2,103,322,0,0,3,0
4776.4531,3,3,8,0,2951,0,0,3,0
20997.5139,12,4,33,3034,2207,0,36,19,11
10278.5214,6,6,17,1545,2019,0,2,8,5
226.5731,19,5,53,1545,2019,0,49,122,0
110.3328,4,3,11,0,2951,0,0,6,0
12799.9686,14,6,36,0,2951,21,8,13,49
47709.7606,5,3,9,0,2951,0,4,2,4
31294.29,7,3,10,0,2951,1,4,6,10
6987.8917,5,3,13,1545,2019,1,1,2,6
23432.4461,11,6,19,63,80,10,7,8,30
66648.7131,9,3,28,0,2951,0,27,9,0
16301.0581,11,5,29,1545,2019,0,15,30,10
58837.1528,9,3,20,1545,2019,1,5,16,14
86855.0714,25,3,57,0,2951,1,103,150,46
29254.3206,8,3,25,1545,2019,10,2,1,15
36524.7189,5,3,10,0,2951,1,0,3,6
4895.9097,6,5,17,1545,2019,0,8,2,5
25197.6483,3,3,7,0,2951,0,0,3,0
7054.8639,8,5,17,1545,2019,1,6,9,12
55112.065,12,5,20,0,2951,3,14,22,27
11708.4628,6,3,18,1545,2019,1,1,5,8
9547.9697,5,3,11,2,2,0,3,7,0
50975.9133,14,3,37,1545,2019,0,37,41,13
28001.6383,4,3,11,1545,2019,0,1,5,0
27570.8867,5,5,17,1545,2019,0,1,9,0
9682.4706,4,3,7,0,77,0,0,6,0
69442.6133,6,2,13,0,2951,3,2,1,9
31239.6125,69,6,100,0,2951,231,817,264,1034
1582.4019,4,3,19,0,5058,0,1,2,3
21047.9983,5,7,22,4366,3624,0,5,5,0
24739.5242,4,4,20,1289,1315,0,0,6,0
3915.6689,3,3,15,1289,1315,0,0,3,0
23883.6944,5,4,42,0,15529,0,2,4,4
19391.8317,5,4,19,0,15529,0,5,5,0
17141.5714,4,4,19,0,15529,0,2,4,0
15820.2242,5,4,19,0,15529,0,3,7,0
1484.7258,6,3,18,695,928,0,1,9,5
1900.61,4,3,5,1409,1477,0,0,6,0
20331.5403,3,5,15,4366,3624,0,0,3,0
5112.4256,4,3,23,732,1030,0,1,5,0
2087.2614,5,3,21,3108,4998,0,0,10,0
390.5828,4,3,21,2842,2685,0,2,4,0
1553.6208,4,3,17,1855,1336,0,3,3,0
4666.4483,5,3,19,0,15529,0,6,4,0
1219.8328,5,4,12,3108,4998,0,1,9,0
5064.8947,4,4,10,0,4181,0,0,6,0
25536.7392,7,4,15,0,15529,0,9,6,6
1850.4514,4,3,10,1855,1336,0,0,6,0
1851.1353,4,3,10,1855,1336,0,0,6,0
8760.2792,6,3,22,1855,1336,0,1,14,0
3745.5603,5,4,22,1855,1336,0,6,4,0
6711.6572,5,4,13,2842,2685,0,0,6,4
8932.5625,5,3,9,0,4181,0,2,4,4
238.2517,3,3,5,0,4181,0,0,3,0
2238.9778,4,2,24,4366,3624,0,0,3,3
16347.4586,8,3,41,170,637,0,2,19,7
14451.9611,5,3,28,113,1186,0,6,4,0
3641.8806,5,3,18,4366,3624,0,1,9,0
24500.7614,6,4,27,9379,3289,0,4,11,0
5729.7469,4,4,24,798,1459,0,1,5,0
21477.8486,7,2,38,406,614,0,6,9,6
50435.8436,9,4,45,4366,3624,1,9,12,14
1128.8569,4,3,15,634,955,0,2,4,0
2801.5753,5,4,12,0,15529,1,0,3,6
698.8608,4,5,26,1409,1477,0,0,3,3
449.7544,3,3,27,695,928,0,0,1,2
28400.7956,6,4,28,1289,1315,0,1,9,5
507.7036,3,3,44,0,4181,0,0,3,0
607.1786,3,3,31,0,4181,0,0,3,0
606.9292,4,3,49,0,4181,0,1,5,0
606.8297,4,3,30,0,4181,0,1,5,0
4088.2367,4,5,17,0,15529,0,2,4,0
5279.4844,4,3,8,2842,2685,0,0,6,0
3978.6231,3,3,6,0,4181,0,0,3,0
8179.4278,4,3,10,2842,2685,0,0,3,3
4847.3625,4,3,19,2842,2685,0,2,1,3
7821.9981,4,3,5,2842,2685,0,0,6,0
4684.4658,4,3,9,634,955,0,0,6,0
27781.535,8,4,22,2842,2685,0,11,10,7
707.0144,7,6,18,160,92,0,2,13,6
4.7289,3,5,3,26,149,0,1,2,0
12414.5933,7,4,65,4366,3624,1,0,10,10
1221.7706,4,3,19,0,3848,0,3,3,0
285.5536,3,3,21,4366,3624,0,0,3,0
5713.2106,4,4,9,0,4181,0,3,3,0
1215.125,4,3,6,0,4181,1,0,1,4
397.3592,6,1,19,406,614,0,3,7,5
2617.0361,5,2,19,1409,1477,0,1,9,0
25317.7567,3,4,30,4366,3624,0,0,3,0
1405.6489,6,3,10,695,928,0,4,6,5
4432.6356,12,5,23,2,1,0,15,40,11
9099.9617,6,3,27,1855,1336,0,0,15,0
27047.2878,13,4,54,0,15529,0,18,48,12
17978.7753,9,5,27,3108,4998,0,18,10,8
643.8056,8,3,31,2842,2685,0,5,23,0
28050.3028,10,4,25,1295,1567,0,20,16,9
29865.1828,16,4,28,9379,3289,3,42,36,39
30353.8164,10,3,25,3108,4998,1,9,19,16
7934.2592,11,3,17,0,4181,0,32,23,0
2052.5358,5,3,25,1855,1336,0,0,6,4
144.3597,7,3,16,0,5058,0,8,13,0
31402.0514,4,3,14,1855,1336,0,0,6,0
334.4786,5,3,14,3065,1844,0,3,7,0
1341.8428,6,3,20,0,3848,0,6,4,5
9913.5983,5,3,12,3108,4998,1,0,3,6
476.8775,6,3,18,3108,4998,1,0,6,8
1821.3978,8,5,18,0,5058,0,15,13,0
1790.7267,5,3,16,3108,4998,0,0,6,4
2065.0467,5,5,15,0,4181,0,1,5,4
201.8378,4,3,15,0,15529,0,0,3,3
5.485,4,4,10,0,5058,0,0,6,0
6755.51,4,3,10,0,4181,1,0,1,4
4808.9986,5,3,11,2842,2685,0,0,6,4
101.0219,5,7,34,2842,2685,0,1,5,4
3047.0086,4,3,9,0,15529,0,1,2,3
22600.1767,5,4,12,0,15529,0,2,8,0
217.8503,6,5,24,406,614,0,0,10,5
815.7033,4,5,10,1409,1477,0,0,3,3
2145.7164,4,3,12,634,955,0,0,6,0
17578.3194,5,4,23,2842,2685,0,0,10,0
27283.1233,5,4,22,1855,1336,0,1,9,0
27284.6925,6,4,23,1409,1477,0,4,11,0
2134.9131,4,3,15,3108,4998,0,3,3,0
31529.9467,7,4,16,0,5058,1,1,9,10
32742.0006,5,4,27,4366,3624,0,3,7,0
11951.8781,6,3,28,695,928,0,2,13,0
453.0639,5,3,12,0,15529,0,1,9,0
29099.0161,11,4,24,0,15529,15,7,3,30
113.2681,11,3,19,695,928,0,19,36,0
1400.8183,7,5,10,0,5058,1,1,9,10
4628.7111,6,4,18,634,955,0,1,9,5
477.0181,5,5,9,113,1186,0,4,6,0
22866.9553,7,3,22,10,52,0,12,9,0
11877.6636,23,4,43,1409,1477,10,83,70,90
13781.0314,5,4,16,3108,4998,0,4,2,4
1276.0086,5,3,15,3108,4998,0,1,9,0
1662.4247,5,3,16,3789,3761,0,2,8,0
816.4978,8,3,11,1409,1477,1,5,10,12
12884.2264,7,4,22,10,52,0,7,8,6
32768.2311,4,4,26,0,3848,0,0,6,0
1342.2469,3,3,12,0,5058,0,0,3,0
2207.6206,5,3,13,695,928,0,0,6,4
10059.3647,5,4,21,0,15529,1,1,2,6
13801.0033,4,4,8,0,4181,0,0,6,0
5969.1811,6,3,12,0,5058,0,1,9,5
33963.9553,4,4,21,798,1459,0,0,3,3
3510.3833,11,4,19,2842,2685,1,5,31,18
21625.9025,12,4,36,634,955,0,7,59,0
7049.1833,5,3,20,0,15529,0,0,10,0
828.1994,5,5,16,3065,1844,0,1,5,4
8424.2311,3,2,17,0,3848,0,0,1,2
17559.6856,5,4,21,3789,3761,0,0,6,4
79866.9392,6,5,17,0,4181,1,2,4,8
12279.8225,15,4,30,2842,2685,10,34,11,50
406.53,11,5,13,0,15529,1,12,24,18
7366.5861,4,5,13,2842,2685,0,2,1,3
32870.7733,7,3,22,0,5058,0,2,13,6
3248.855,5,4,23,5649,1879,0,2,8,0
24742.285,4,3,15,0,15529,0,0,6,0
1918.1192,7,5,20,695,928,1,0,10,10
33046.8958,4,4,17,0,15529,0,0,6,0
9337.9528,5,3,17,0,4181,0,0,6,4
150.2983,4,5,16,1855,1336,0,0,6,0
5962.0228,11,3,40,695,928,0,15,40,0
16452.9111,6,3,15,0,5058,0,8,7,0
27640.1353,6,4,12,1409,1477,0,5,5,5
36642.1497,4,4,20,798,1459,0,2,4,0
4556.2836,5,3,19,798,1459,1,1,2,6
167.3031,3,3,10,798,1459,0,0,3,0
28439.6406,3,4,10,0,3848,0,0,3,0
17321.4894,3,3,13,0,4181,0,1,2,0
14202.9022,4,3,15,148,87,0,3,3,0
149.4017,5,6,11,0,3848,0,0,6,4
214.8586,9,3,25,798,1459,0,17,19,0
12844.7414,7,4,12,0,4181,0,3,18,0
4540.3369,6,5,18,4366,3624,0,4,6,5
7127.9531,9,6,31,0,4181,0,14,22,0
98.6783,6,3,20,2842,2685,0,4,11,0
39.8447,5,3,14,507,1512,0,1,5,4
2235.3036,4,3,38,142,194,0,2,1,3
98.8872,3,3,9,0,15529,0,0,1,2
168.3392,4,3,11,113,1186,0,0,3,3
17994.4403,4,4,9,0,5058,1,0,1,4
28272.6514,6,3,16,0,15529,0,2,8,5
1101.3161,3,3,8,406,614,0,0,3,0
34800.8492,6,3,13,242,515,0,0,15,0
2423.125,3,3,9,0,3848,0,0,1,2
16.1906,5,3,19,0,5058,0,0,6,4
10896.4544,4,3,12,0,5058,0,1,5,0
10124.1964,4,4,13,0,15529,0,1,5,0
670.7908,5,3,10,1409,1477,0,5,5,0
35187.7331,6,3,21,0,3158,0,0,10,5
41098.8158,11,4,19,5649,1879,1,16,20,18
41098.4131,7,3,7,3316,4170,0,10,11,0
39090.3822,5,3,8,1409,1477,0,6,4,0
35371.3872,5,4,58,1198,1794,0,5,1,4
28793.1797,3,3,7,1295,1567,0,1,2,0
10497.2133,4,4,16,4366,3624,0,0,6,0
20220.88,5,4,14,0,15529,0,5,5,0
2352.9522,4,3,4,3789,3761,0,5,1,0
367.8217,5,3,22,4366,3624,0,4,6,0
11285.1056,9,3,25,3108,4998,0,9,19,8
3162.6742,8,3,17,0,15529,3,0,10,15
11273.4389,6,3,27,1855,1336,0,4,11,0
30285.9161,5,3,18,113,1186,0,4,6,0
15279.4136,7,3,29,3108,4998,0,3,18,0
43.5008,4,3,12,0,15529,0,0,6,0
39706.1981,5,4,15,0,15529,0,3,7,0
14706.7886,7,4,19,2842,2685,0,7,14,0
1729.4803,6,4,22,9379,3289,0,2,13,0
2661.6161,6,3,13,3065,1844,0,5,10,0
2497.5817,5,3,10,3065,1844,0,0,6,4
2306.8536,5,3,12,3065,1844,0,3,7,0
1584.6175,5,3,21,2842,2685,0,0,6,4
2781.5867,5,3,14,695,928,1,0,3,6
12297.0664,6,3,16,1409,1477,0,0,10,5
2849.7978,6,5,19,1409,1477,0,0,15,0
2014.83,6,3,20,2842,2685,0,0,15,0
42312.0564,10,4,32,0,5058,0,6,30,9
2396.3533,6,5,24,1409,1477,0,6,9,0
426.9828,5,3,16,2842,2685,0,2,8,0
3294.0925,4,3,4,634,955,0,0,6,0
2103.2417,5,3,12,3065,1844,0,0,6,4
13239.0931,7,3,17,3065,1844,0,3,12,6
19679.3342,4,1,7,148,87,0,0,6,0
4700.1289,4,4,11,0,3848,1,0,1,4
5207.4272,4,3,9,3065,1844,1,0,1,4
27499.0517,6,3,18,0,5058,0,11,4,0
10476.2892,5,3,13,0,15529,0,0,6,4
42902.1658,22,4,46,507,1512,15,42,78,96
39267.5867,5,3,21,1295,1567,0,0,10,0
2309.4325,9,3,29,1198,1794,3,8,7,18
3870.9828,7,5,25,3789,3761,0,2,13,6
23515.5222,5,3,14,2842,2685,0,4,6,0
44872.6656,4,3,9,695,928,0,3,3,0
8085.085,12,3,22,0,15529,0,37,29,0
448.9383,5,2,20,1855,1336,0,0,6,4
24457.8128,8,3,15,170,637,0,15,13,0
7297.9256,6,3,21,3108,4998,0,0,10,5
20746.5739,5,2,11,695,928,3,0,1,6
15219.195,8,4,16,406,614,0,10,18,0
5861.0617,6,3,19,3065,1844,0,0,15,0
3844.4144,3,3,12,406,614,0,0,3,0
6047.2175,5,3,15,406,614,0,3,3,4
4186.2833,6,3,16,2842,2685,0,1,14,0
2147.7703,5,3,13,2842,2685,0,0,6,4
1673.6825,7,3,13,695,928,0,0,15,6
3481.6842,5,5,25,634,955,0,0,6,4
828.4492,5,5,26,634,955,0,0,6,4
1694.0178,6,3,11,2842,2685,0,4,6,5
5067.18,6,4,14,3789,3761,1,2,4,8
11851.0981,5,3,12,507,1512,0,0,6,4
11093.8322,9,3,54,695,928,0,9,19,8
3867.5175,6,3,18,0,15529,0,0,10,5
825.3172,5,3,11,695,928,0,0,6,4
35341.8914,4,3,14,0,15529,0,3,3,0
41521.3931,5,5,15,9379,3289,0,3,7,0
15629.9603,4,4,10,0,15529,0,1,5,0
9478.8794,7,3,22,113,1186,3,1,5,12
6139.8994,4,3,17,0,15529,0,0,6,0
46201.6375,5,4,16,3108,4998,0,1,9,0
26756.2597,4,3,11,0,4181,0,0,3,3
22028.1394,6,4,34,1855,1336,0,8,7,0
11860.3256,5,4,21,4366,3624,0,1,9,0
15722.8542,4,4,11,0,15529,0,1,2,3
40317.0425,6,3,11,3065,1844,0,2,13,0
46342.1411,14,4,41,2842,2685,1,16,50,24
42031.2297,16,4,36,0,5058,1,41,50,28
3640.7692,7,3,23,1855,1336,0,9,12,0
6714.5167,5,3,27,2842,2685,0,0,10,0
10217.2553,7,3,27,1855,1336,0,0,21,0
36017.6361,6,3,16,0,4181,0,8,7,0
198.4147,5,3,8,0,3848,0,4,6,0
9037.5575,8,3,30,820,1382,1,5,10,12
26237.7128,5,2,10,3108,4998,0,1,5,4
14921.5847,4,3,10,0,3848,1,0,1,4
36769.3778,4,3,18,0,3848,0,2,4,0
20157.3664,4,3,24,507,1512,0,0,6,0
25027.7639,11,3,21,0,5058,0,29,16,10
16855.2964,6,3,26,507,1512,0,2,13,0
553.0406,7,3,19,3789,3761,0,15,6,0
2372.7908,4,3,19,148,51,0,0,3,3
2375.4217,5,3,18,148,51,0,1,9,0
13869.6386,4,3,17,406,614,0,2,4,0
23645.6317,5,3,18,0,3848,0,1,5,4
10643.9739,4,6,17,0,3848,0,0,3,3
5684.4861,5,3,23,0,3848,0,0,6,4
8877.5494,10,5,20,90,775,3,10,11,21
1412.1578,7,5,22,1855,1336,0,6,15,0
45355.9114,4,4,21,0,3848,0,0,3,3
40680.5989,3,4,18,0,3848,0,2,1,0
2365.9031,6,4,32,50,142,0,2,8,5
422.6272,8,3,40,1409,1477,0,7,21,0
3123.2972,6,2,21,507,1512,0,4,11,0
7291.9417,4,3,11,0,3848,0,1,2,3
6799.0267,4,3,8,0,3848,0,0,3,3
38142.2133,4,4,9,0,15529,0,3,3,0
48168.3653,5,3,16,1295,1567,0,0,6,4
23620.3994,5,4,13,0,3848,1,0,3,6
18873.8653,6,3,21,0,3848,0,6,4,5
6314.2836,8,6,21,1855,1336,0,8,13,7
18495.7856,4,4,12,0,15529,0,2,1,3
21117.7356,5,4,22,3108,4998,0,3,3,4
46441.0228,6,4,21,0,15529,0,0,15,0
22201.7972,4,1,14,634,955,0,0,3,3
11918.0011,6,3,21,3108,4998,0,3,7,5
30243.9175,20,3,43,0,5058,21,46,32,91
27.8714,7,3,18,2842,2685,0,6,15,0
27378.6208,5,3,14,0,15529,0,2,8,0
49931.0622,6,3,17,0,5058,0,4,11,0
26609.4539,5,7,13,772,1428,0,2,8,0
48647.2039,6,3,27,0,5058,0,0,10,5
38427.4294,4,4,11,0,3848,0,4,2,0
37972.7931,7,3,53,820,1382,1,5,5,10
18021.6392,15,3,42,2842,2685,0,54,37,14
99089.4578,6,4,18,0,341,1,3,3,8
29209.3156,6,3,12,0,3848,0,4,6,5
45576.8694,6,2,16,0,15529,0,4,11,0
45335.7064,4,4,13,0,15529,0,0,6,0
45192.3347,5,4,13,0,15529,0,0,10,0
45169.1664,5,4,14,0,15529,0,1,9,0
45170.3817,5,3,16,0,15529,0,0,10,0
44906.3272,4,4,16,0,15529,0,0,6,0
44759.7064,5,4,16,0,15529,0,1,9,0
38141.3631,4,3,8,0,15529,0,0,6,0
701.6947,11,6,30,92,130,3,12,16,24
12496.6181,6,3,18,406,614,0,7,8,0
12494.0683,8,5,16,3065,1844,6,2,4,16
10866.5622,5,3,40,0,5058,0,4,6,0
9625.0736,6,3,12,507,1512,1,1,5,8
8999.3764,7,3,20,189,169,0,7,8,6
7940.1647,4,2,11,3065,1844,0,0,3,3
4040.5453,7,3,21,3108,4998,0,4,17,0
4030.6456,4,3,15,0,15529,0,0,3,3
1985.4944,5,3,23,3789,3761,0,0,10,0
1385.6303,6,6,14,507,1512,1,0,6,8
47395.8792,4,4,14,0,15529,0,0,6,0
19144.5106,4,3,19,3108,4998,0,0,3,3
1386.1006,4,3,17,3108,4998,1,0,1,4
37606.8369,7,3,13,0,5058,1,5,5,10
11187.0353,7,4,18,0,3848,1,0,10,10
31143.6736,6,4,19,0,3848,1,0,6,8
8344.0117,5,3,14,3789,3761,0,0,10,0
1447.7803,7,3,14,695,928,0,0,15,6
1312.7667,3,7,13,0,4181,0,0,1,2
1621.4642,4,4,10,0,5058,0,2,1,3
30672.6958,8,4,24,4366,3624,0,20,8,0
649.8533,5,3,16,0,15529,0,0,6,4
965.8531,5,3,10,0,4181,0,0,6,4
2421.9714,9,3,24,695,928,1,8,13,14
2167.655,4,3,10,695,928,0,0,6,0
1620.9192,8,3,16,695,928,0,6,15,7
1263.0578,6,3,15,695,928,0,0,10,5
15557.2644,4,4,7,0,4181,0,3,3,0
5825.9544,6,3,9,0,15529,0,8,7,0
48502.5122,4,3,14,0,5058,0,0,3,3
13798.6936,4,1,9,0,15529,0,0,3,3
694.315,6,3,12,695,928,0,0,10,5
26639.8439,8,4,31,189,169,0,0,28,0
12089.895,6,5,24,3108,4998,0,4,11,0
27674.3619,3,3,9,0,4181,0,0,1,2
2343.0978,8,5,15,695,928,0,3,18,7
32344.3978,10,4,18,3108,4998,0,26,10,9
31073.5225,5,4,29,820,1382,0,1,9,0
48041.8203,6,3,30,0,5058,0,0,10,5
16370.5314,5,4,20,2842,2685,0,3,3,4
22936.6769,19,3,29,2842,2685,55,8,20,88
52919.3447,5,4,15,4366,3624,0,0,6,4
196.0083,4,3,10,4366,3624,0,0,6,0
35528.5547,11,4,44,634,955,0,6,39,10
27161.8283,4,1,14,634,955,0,0,3,3
18205.2175,5,3,13,0,5058,0,0,10,0
23384.6456,5,3,37,148,51,0,0,6,4
15355.6111,5,3,22,148,51,0,3,3,4
309.7967,3,3,9,2842,2685,0,0,3,0
3633.0978,6,3,11,0,4181,0,3,12,0
191.4039,8,7,24,0,15529,0,4,17,7
482.3714,4,3,9,1409,1477,0,0,6,0
30170.6789,10,4,26,0,5058,10,4,6,25
41069.4011,6,3,14,0,15529,0,4,6,5
15140.3872,7,4,22,3065,1844,0,6,15,0
33094.7828,8,3,26,3065,1844,6,0,6,16
20371.6494,5,3,27,9379,3289,0,1,5,4
20318.3611,13,3,24,1409,1477,0,42,36,0
26512.225,34,4,74,1409,1477,36,169,131,225
14926.3678,6,4,18,3108,4998,0,4,6,5
19266.1983,5,3,25,695,928,0,0,10,0
644.3308,4,3,12,189,169,0,0,6,0
981.7683,5,3,16,3108,4998,0,4,6,0
832.9786,4,6,10,2842,2685,0,3,3,0
837.7583,5,5,19,1855,1336,0,0,10,0
24887.0736,4,4,5,695,928,0,0,6,0
6376.6856,6,5,16,1855,1336,0,1,14,0
5028.1289,6,3,16,1855,1336,0,1,14,0
11403.8356,10,3,43,1855,1336,0,7,38,0
216.0214,4,3,11,1409,1477,0,0,3,3
484.4403,5,3,16,1409,1477,0,0,6,4
33244.7575,7,4,18,0,3848,0,11,4,6
459.7731,5,5,16,2842,2685,0,0,10,0
46038.345,3,3,27,0,5058,0,2,1,0
13475.9144,5,4,11,113,1186,0,0,6,4
30770.2439,5,4,14,0,15529,1,0,3,6
35416.1942,4,4,8,0,15529,0,2,1,3
51254.3592,4,3,5,3065,1844,0,2,1,3
3863.685,6,3,29,189,169,0,0,10,5
1486.4353,4,3,12,1409,1477,0,0,3,3
1025.6617,5,6,14,1409,1477,0,7,3,0
2720.4244,4,3,12,3108,4998,0,1,5,0
2704.7833,5,5,18,3789,3761,0,0,10,0
2591.4008,3,3,9,0,15529,0,0,3,0
2038.7136,5,3,13,3108,4998,0,1,9,0
11578.5047,7,3,23,3065,1844,0,0,15,6
9472.0414,6,3,23,3065,1844,0,3,12,0
5269.5131,6,6,17,3065,1844,0,0,10,5
3362.1006,5,3,7,3065,1844,0,0,10,0
3214.4514,9,3,24,3065,1844,0,4,24,8
4125.6864,5,5,19,507,1512,0,0,6,4
3811.5014,4,3,17,0,5058,0,0,6,0
1325.8619,5,3,18,0,5058,0,0,6,4
3096.0136,4,3,12,0,5058,0,2,4,0
3534.3953,6,3,28,0,5058,0,0,15,0
3242.3011,3,3,12,0,5058,0,0,3,0
415.3142,7,6,14,1409,1477,0,1,14,6
1093.4503,4,4,14,0,4181,0,0,3,3
305.13,3,3,9,0,4181,0,2,1,0
23130.4214,9,4,31,189,169,0,6,30,0
13849.4039,3,4,18,1855,1336,0,2,1,0
406.0831,4,5,16,3065,1844,0,0,3,3
404.83,5,3,17,2842,2685,0,0,10,0
114.2844,4,3,13,1409,1477,0,0,3,3
1190.8464,4,5,16,507,1512,0,2,4,0
990.2706,5,2,12,0,4181,0,1,5,4
1002.0161,5,2,13,0,4181,0,0,10,0
936.8956,6,3,22,148,51,0,2,13,0
30874.2392,8,4,44,148,51,0,9,19,0
15859.1122,3,4,8,189,169,0,0,3,0
13611.4461,6,5,28,1409,1477,1,0,6,8
8347.0997,10,3,34,1409,1477,1,0,28,16
8199.6072,5,3,38,695,928,0,0,10,0
1623.0131,6,3,21,1855,1336,0,5,10,0
11676.6175,6,3,17,1855,1336,0,5,10,0
