"ET","CC","Pr","CI","OE","OW","NI","SI","RI","FI"
383.1147,9,5,12,29,9,0,11,25,0
346.1525,5,5,16,684,91,0,0,10,0
339.1147,5,5,8,165,31,0,0,10,0
291.9425,3,5,4,1583,299,0,0,3,0
149.6208,7,5,9,284,99,0,2,13,6
318.1972,4,5,6,410,18,0,0,6,0
171.1156,6,5,11,4048,142,0,0,10,5
168.8506,4,4,12,0,15804,0,1,5,0
167.3614,4,4,5,111,47,0,0,6,0
7411.2,5,4,12,35,4,0,0,10,0
4805.9203,4,4,4,111,47,0,2,1,3
4696.5103,6,4,10,0,15804,0,1,9,5
3968.2214,4,4,5,1485,333,0,0,6,0
3939.8522,5,4,9,107,32,0,0,10,0
2587.7706,6,4,9,1485,333,0,2,13,0
2465.1889,6,4,10,63,24,0,2,13,0
1595.6028,5,4,8,190,25,0,0,10,0
1004.2994,6,4,11,384,82,0,2,8,5
970.1117,5,4,6,2096,179,0,1,9,0
600.3328,3,4,4,1583,299,0,0,3,0
531.8408,4,4,4,355,71,0,0,6,0
466.4231,5,4,6,536,12,0,0,10,0
336.2186,5,4,7,461,128,0,0,10,0
333.5367,5,4,6,444,105,0,0,10,0
184.1017,4,3,5,684,91,0,0,6,0
170.6464,6,3,7,461,128,0,3,12,0
4305.3322,6,3,8,18,11,0,2,8,5
2608.2625,5,3,5,2096,179,0,0,10,0
1461.7061,4,3,6,174,82,0,0,6,0
1389.3522,6,3,9,0,15804,0,2,13,0
1302.0469,4,3,7,190,25,0,1,5,0
949.3983,5,3,6,47,8,0,1,9,0
795.9147,5,3,10,75,27,0,3,7,0
755.7508,6,3,8,384,83,0,3,12,0
669.9817,5,3,6,61,23,0,1,9,0
631.0292,4,3,5,1485,333,0,0,6,0
608.6272,6,3,10,0,15804,0,2,13,0
425.7906,5,3,8,0,15804,0,1,9,0
379.1119,5,3,6,24,4,0,1,9,0
352.8469,4,3,5,536,12,0,0,6,0
348.9578,4,3,5,1485,333,0,0,6,0
306.7775,4,3,5,2096,179,0,0,6,0
301.9475,6,2,10,387,102,0,2,13,0
166.5786,3,2,3,342,85,0,0,3,0
5870.1061,5,2,10,1583,299,0,5,5,0
4541.6244,4,2,4,189,60,0,0,6,0
1806.6969,6,2,9,75,27,0,3,12,0
1638.5614,4,1,5,74,19,0,0,6,0
1084.8886,5,1,13,0,15804,0,0,10,0
3798.8383,4,1,5,399,128,0,0,6,0
2613.7014,6,1,10,0,15804,0,3,12,0
2849.1589,7,1,11,99,11,0,8,7,6
2774.7564,4,1,5,174,82,0,0,6,0
1460.6861,4,1,5,153,39,0,0,6,0
1141.6275,6,1,7,68,25,0,1,9,5
974.8203,4,1,7,227,67,0,0,6,0
971.965,4,1,5,1583,299,0,0,6,0
785.6381,4,1,5,153,39,0,0,6,0
648.6633,4,1,4,2119,307,0,1,5,0
588.1353,6,1,7,2,1,0,0,10,5
535.7133,6,1,7,29,9,0,1,14,0
509.6469,4,1,5,444,105,0,0,6,0
505.1814,5,1,14,511,72,0,0,10,0
483.8622,4,1,5,511,72,0,0,6,0
426.6667,5,1,8,0,15804,0,3,7,0
426.4931,5,1,6,75,27,0,0,10,0
380.8083,5,1,9,0,15804,0,2,8,0
343.0369,6,1,7,39,7,0,2,13,0
313.6031,5,6,9,1485,333,0,1,5,4
290.2392,6,5,19,2,2,0,2,13,0
177.5733,3,5,5,4048,142,0,0,3,0
428.3822,10,5,15,95,26,0,10,26,9
123.2294,3,5,12,284,99,0,0,3,0
119.7947,3,5,4,4048,142,0,0,3,0
31.7519,3,5,11,284,99,0,0,3,0
24.3936,6,6,13,258,51,0,1,14,0
9.1619,14,5,29,150,39,0,38,40,13
970.5381,7,5,11,49,7,0,9,12,0
3678.1058,3,5,4,2684,416,0,0,3,0
1689.9625,8,5,18,49,7,0,2,26,0
1384.8956,4,5,21,2279,234,0,0,6,0
1342.6569,4,5,9,89,24,0,0,3,3
1183.9603,7,5,18,24,4,0,5,16,0
1057.9969,6,5,7,2279,234,1,0,6,8
1039.9942,5,5,18,577,69,0,2,8,0
993.6158,6,5,19,150,39,0,1,9,5
979.6064,4,5,15,577,69,0,0,6,0
972.8175,4,5,12,776,53,0,0,6,0
468.6286,5,5,16,577,69,0,0,10,0
254.7753,5,4,8,2279,234,0,3,7,0
209.9069,5,4,9,107,18,0,0,10,0
2843.1542,7,4,19,190,25,0,1,20,0
1812.5431,6,4,18,147,31,0,0,15,0
1151.7172,7,4,15,577,69,0,6,15,0
1364.7586,7,4,19,147,31,0,2,13,6
1360.2464,4,4,15,361,75,0,0,6,0
1284.4717,3,4,6,523,61,0,0,3,0
1177.4639,3,4,5,342,85,0,1,2,0
1121.7167,5,4,18,147,31,0,0,10,0
1107.0667,4,4,15,147,31,0,0,6,0
1047.7081,8,4,32,523,61,0,2,19,7
1033.4531,6,4,16,196,47,0,3,12,0
979.3919,4,4,6,2279,234,0,0,6,0
890.0406,4,4,7,399,128,0,1,5,0
513.6111,5,4,16,208,23,0,0,10,0
385.2811,6,4,16,147,31,0,0,15,0
366.4289,4,4,5,2279,234,0,0,6,0
306.9456,4,4,5,49,10,0,1,5,0
182.9967,7,3,12,147,31,0,4,17,0
151.6514,4,3,8,299,66,0,0,6,0
2046.8508,4,3,6,2279,234,0,0,6,0
1521.5517,6,3,20,96,29,0,1,14,0
1015.5964,4,3,5,47,17,0,1,5,0
972.7858,4,3,5,47,17,0,1,5,0
840.3933,4,3,7,73,52,0,2,4,0
837.0833,5,3,15,196,47,0,1,9,0
822.12,5,3,10,19,5,0,3,7,0
553.5956,5,3,6,49,8,0,0,6,4
358.6131,4,3,7,399,128,0,0,6,0
344.1653,4,3,5,49,10,0,1,5,0
289.2639,4,2,6,196,47,0,0,6,0
214.1183,3,1,6,44,13,0,0,3,0
96.73,3,1,6,24,7,0,0,3,0
1464.4772,3,1,5,123,22,0,0,3,0
1378.5292,4,1,5,114,23,0,0,6,0
1369.9692,3,1,5,577,69,0,0,3,0
1350.2433,3,1,6,24,7,0,0,3,0
1217.9636,3,1,5,3,6,0,0,1,2
1166.5994,4,1,8,89,24,0,0,6,0
1131.835,4,1,7,32,11,0,1,5,0
1061.1539,3,1,8,2279,234,0,0,3,0
1058.175,7,1,14,49,10,0,5,16,0
999.7844,3,1,6,2,1,0,0,1,2
944.0958,3,1,6,89,24,0,0,3,0
852.3147,4,1,8,384,82,0,1,5,0
809.6978,3,1,5,45,16,0,0,3,0
673.8322,3,1,6,89,24,0,0,3,0
653.7722,3,1,5,183,57,0,1,2,0
617.1561,3,1,5,399,128,0,0,3,0
483.0047,3,1,9,361,75,0,0,3,0
385.7594,3,1,9,361,75,0,0,3,0
291.0208,3,1,9,361,75,0,0,3,0
290.0233,3,1,5,19,7,0,0,3,0
288.7242,3,1,5,399,128,0,0,3,0
281.5406,3,1,4,49,10,0,0,3,0
216.2414,3,1,4,49,10,0,0,3,0
214.4828,3,1,5,123,22,0,0,3,0
195.1439,3,1,6,132,93,0,0,3,0
194.7758,3,1,5,399,128,0,0,3,0
145.9325,3,1,6,577,69,0,0,3,0
143.67,3,1,5,88,13,0,0,3,0
37.4233,9,5,16,1014,71,1,10,11,14
36.3539,3,5,5,183,57,0,0,3,0
1889.5686,4,5,6,2684,416,0,0,6,0
1686.3683,4,5,11,523,61,0,0,6,0
1553.7203,5,5,12,766,112,0,0,10,0
1221.0317,8,5,17,233,35,0,9,19,0
1157.0256,7,5,13,2279,234,0,5,16,0
1010.9397,5,5,13,577,69,0,0,10,0
833.0444,6,5,12,270,52,0,0,15,0
811.6564,3,5,11,2279,234,0,0,3,0
433.7661,5,4,10,361,75,0,2,8,0
244.1161,5,4,9,46,10,0,1,5,4
2192.3264,6,4,10,31,7,0,4,11,0
1859.3828,4,4,6,258,51,0,0,6,0
1722.2739,5,4,15,577,69,0,0,10,0
1656.7747,6,4,18,147,31,0,0,15,0
1532.2544,5,4,6,196,47,0,1,9,0
1491.2408,4,4,7,196,47,0,0,6,0
1209.5511,5,4,12,766,112,0,0,10,0
1186.4214,5,4,12,766,112,0,0,10,0
1156.9347,3,4,4,2279,234,0,0,3,0
1153.6739,5,4,13,2279,234,0,0,6,4
1050.7031,4,4,6,196,47,0,0,6,0
859.6714,4,4,5,2279,234,0,0,6,0
710.3108,5,4,26,1023,54,0,1,9,0
530.0558,5,4,12,577,69,0,0,10,0
362.6942,5,4,16,577,69,0,0,10,0
332.3503,4,4,9,310,58,0,0,6,0
285.8956,5,3,11,310,58,0,1,9,0
139.7725,11,3,27,766,112,0,20,25,10
4222.3947,9,3,19,461,128,0,12,24,0
2226.7939,9,3,18,461,128,0,0,36,0
2343.5578,4,3,6,399,128,0,0,6,0
1067.4253,3,3,4,299,66,0,0,3,0
1167.5153,3,3,5,523,61,0,0,3,0
1054.7922,4,3,7,310,58,0,0,6,0
1001.6961,4,3,6,95,23,0,1,5,0
988.2586,4,3,5,16,3,0,0,3,3
454.1106,3,3,4,361,75,0,0,3,0
399.7589,4,2,7,384,82,0,1,5,0
244.8247,3,1,4,24,7,0,1,2,0
537.8747,4,1,5,258,51,0,0,6,0
4033.4286,3,1,5,399,128,0,0,3,0
2478.0808,3,1,16,361,75,0,0,3,0
1327.4933,3,1,9,361,75,0,0,3,0
1240.3328,3,1,5,233,35,0,0,3,0
1240.3172,4,1,10,361,75,0,1,5,0
1233.8669,3,1,5,399,128,0,0,3,0
1204.9692,4,1,6,12,1,0,1,5,0
1167.3389,5,1,8,64,22,0,1,9,0
1163.0653,3,1,6,44,13,0,0,3,0
1152.3506,3,1,5,399,128,0,0,3,0
1061.065,3,1,6,23,6,0,1,2,0
1016.2292,3,1,6,1748,111,0,0,3,0
986.1367,6,1,9,95,23,0,6,9,0
869.405,3,1,5,196,47,0,0,3,0
864.1528,3,1,5,196,47,0,0,3,0
806.8978,5,1,12,2703,184,0,2,8,0
681.8311,5,1,15,123,22,0,0,10,0
2290.3947,3,1,6,11,7,0,0,3,0
660.1239,3,1,5,196,47,0,0,3,0
646.6278,3,1,5,196,47,0,0,3,0
467.1783,3,1,6,523,61,0,0,3,0
466.1458,4,1,7,196,47,0,1,5,0
449.4894,4,1,9,23,6,0,2,4,0
319.0086,3,1,5,196,47,0,0,3,0
304.1389,3,1,5,196,47,0,0,3,0
135.0094,3,1,6,45,7,0,0,3,0
133.8575,7,1,19,2279,234,0,2,19,0
70.7356,7,6,18,2279,234,0,0,21,0
1047.4461,4,6,8,49,7,0,0,6,0
853.1425,3,6,7,25,9,0,0,3,0
666.4011,8,5,15,21,11,0,8,13,7
485.8008,3,5,5,299,66,0,0,3,0
1800.0883,6,5,9,233,35,0,1,9,5
1170.0619,5,5,12,577,69,0,0,10,0
1036.5011,4,5,6,361,75,0,1,5,0
979.0447,3,5,5,523,61,0,0,3,0
843.1092,3,5,3,258,51,0,0,3,0
838.3464,4,5,8,2279,234,0,0,6,0
655.3589,3,5,5,361,75,0,0,3,0
634.4342,5,5,14,4,4,0,3,7,0
524.6486,3,5,4,299,66,0,0,3,0
463.3569,3,5,4,299,66,0,0,3,0
213.5614,5,5,8,194,33,0,0,10,0
211.7178,8,4,12,258,51,0,9,19,0
209.9156,3,4,4,2279,234,0,0,3,0
8858.5628,6,4,14,132,53,0,1,14,0
2836.3289,4,4,6,183,57,0,1,5,0
2244.9428,5,4,10,183,57,0,4,6,0
2166.4753,5,4,9,183,57,0,0,10,0
430.2417,7,4,17,38,9,0,6,15,0
2934.5039,4,4,10,2279,234,0,0,6,0
2035.0722,3,4,5,577,69,0,0,3,0
1147.1122,3,4,6,27,2,0,1,2,0
1130.1217,4,4,11,299,66,0,0,6,0
1051.3347,4,4,7,2279,234,0,0,6,0
1031.8189,4,4,8,361,75,0,0,6,0
1007.6472,3,4,3,258,51,0,0,3,0
962.3458,4,4,9,2279,234,0,1,5,0
673.6514,4,4,7,74,29,0,2,4,0
669.2533,3,4,7,25,9,0,0,3,0
627.5378,3,4,4,361,75,0,0,3,0
585.07,3,4,4,299,66,0,0,3,0
215.6108,4,3,11,2279,234,0,1,5,0
210.1733,6,3,7,64,22,0,0,15,0
3151.0175,3,3,4,258,51,0,0,3,0
1967.8006,3,3,5,258,51,0,0,3,0
1870.6289,3,3,5,523,61,0,0,3,0
1870.6078,4,3,6,461,128,0,1,5,0
1840.9328,4,3,6,196,47,0,0,6,0
1183.755,3,3,9,0,3,0,0,3,0
970.6525,3,3,5,98,13,0,0,3,0
647.9025,4,3,6,196,47,0,1,5,0
549.0247,3,3,6,34,10,0,2,1,0
519.2756,4,3,7,115,74,0,1,5,0
385.3467,4,3,5,462,94,0,1,5,0
339.2961,3,3,4,258,51,0,0,3,0
214.2375,3,2,5,577,69,0,0,3,0
54.9569,9,1,24,577,69,0,0,28,8
713.6444,5,1,12,344,81,0,2,8,0
3505.9283,5,1,12,344,81,0,0,10,0
3344.0328,11,1,15,38,4,0,16,29,10
3340.0917,5,1,17,9,5,0,3,7,0
2913.2258,3,1,9,361,75,0,0,3,0
2738.5133,3,1,6,24,7,0,0,3,0
2389.2044,4,1,7,310,58,0,1,5,0
1792.1917,4,1,11,361,75,0,1,5,0
1178.6217,4,1,12,196,47,0,0,6,0
1129.2639,3,1,5,21,4,0,0,3,0
1062.5969,3,1,6,577,69,0,0,3,0
1006.4328,3,1,7,6,2,0,0,1,2
881.7886,4,1,9,299,66,0,0,3,3
838.0964,4,1,7,24,4,0,1,5,0
833.4444,4,1,5,64,22,0,0,6,0
687.6069,3,1,3,258,51,0,0,3,0
668.2111,3,1,6,74,29,0,0,3,0
655.8944,4,1,8,6,3,0,1,5,0
648.6419,8,1,13,64,22,0,3,18,7
645.5086,4,1,5,299,66,0,0,3,3
636.4644,3,1,5,55,20,0,0,3,0
520.2381,4,1,7,64,22,0,0,6,0
486.2983,6,1,15,98,13,0,3,12,0
480.0847,3,1,6,115,74,0,0,3,0
380.7797,3,1,4,221,15,0,0,3,0
339.6711,4,1,7,64,22,0,0,6,0
189.6542,5,1,7,270,52,0,1,9,0
141.8781,3,1,5,577,69,0,0,3,0
136.5064,3,1,4,270,52,0,0,3,0
114.7419,3,1,5,70,17,0,0,3,0
84.5869,3,1,9,361,75,0,0,3,0
66.6222,8,6,19,344,81,0,6,22,0
39.1619,8,6,20,766,112,0,0,28,0
476.4708,10,6,24,2279,234,0,13,32,0
80.5831,5,6,12,258,51,0,3,7,0
405.6175,3,6,4,270,52,0,0,3,0
318.9411,9,1,30,79,6,0,8,28,0
135.3881,9,1,35,150,39,0,0,36,0
381.3292,9,5,33,523,61,0,0,36,0
315.9528,5,5,7,33,3,0,1,9,0
912.6086,5,5,12,2279,234,0,0,6,4
804.5831,5,5,9,42,13,0,0,6,4
703.0678,4,5,7,42,13,0,0,6,0
551.0267,4,5,6,42,13,0,0,6,0
522.6333,7,5,11,523,61,0,1,14,6
492.1456,3,5,3,776,53,0,0,3,0
393.0019,5,5,8,183,57,0,2,8,0
376.7806,4,5,7,2279,234,0,0,6,0
371.9814,3,5,4,3863,370,0,0,3,0
192.7811,7,4,13,132,53,0,5,16,0
21.3864,4,4,6,461,128,0,1,5,0
4054.4656,3,4,5,299,66,0,0,3,0
824.3408,5,4,6,270,52,0,1,9,0
704.0503,5,1,11,123,22,0,1,9,0
546.4219,5,4,11,123,22,0,0,10,0
584.9253,5,3,6,31,7,0,2,8,0
487.0461,5,3,8,64,22,0,1,9,0
664.8961,3,3,4,299,66,0,0,3,0
663.7547,4,3,6,6,2,0,0,3,3
645.5992,3,3,7,57,1,0,1,2,0
384.6267,4,1,10,0,2,0,0,3,3
152.5261,4,1,12,98,13,0,1,5,0
981.4286,3,1,4,70,17,0,0,3,0
671.5908,5,1,10,147,31,0,1,9,0
665.1028,3,1,7,61,23,0,0,3,0
557.9261,3,1,5,6,2,0,0,3,0
510.5008,3,1,3,270,52,0,0,3,0
482.1372,4,1,6,123,22,0,1,5,0
472.4711,4,1,6,147,31,0,0,6,0
399.3447,4,1,6,6,3,0,0,6,0
364.8381,4,6,14,154,10,0,1,5,0
164.3964,4,5,8,25,9,0,3,3,0
95.9603,6,5,13,34,10,0,2,13,0
206.47,4,5,9,66,27,0,1,5,0
204.9289,4,5,9,66,27,0,0,6,0
170.1689,5,3,6,146,52,0,3,7,0
141.9317,5,5,7,2279,234,0,1,9,0
168.3178,3,5,7,577,69,0,0,3,0
164.3078,10,6,52,65,32,0,11,34,0
125.1133,10,4,40,1374,201,0,0,45,0
732.1542,8,5,23,770,131,0,2,19,7
1032.1544,4,5,12,190,38,0,1,5,0
2012.5372,5,5,16,60,34,0,3,7,0
1001.2122,5,5,9,60,34,0,2,8,0
784.7811,5,5,8,2773,319,0,0,10,0
539.4686,4,4,7,41,13,0,0,3,3
519.5808,6,4,10,9,3,0,2,8,5
4379.3572,7,4,10,17,5,0,5,16,0
2097.9847,5,4,9,190,38,0,1,9,0
2060.8308,9,4,22,137,24,0,11,17,8
1873.3392,4,4,7,4,9,0,0,3,3
1860.8333,5,4,8,7,7,0,0,6,4
1641.7136,4,4,9,399,101,0,1,5,0
1631.7344,5,4,6,400,55,0,0,10,0
1534.8992,5,4,19,65,16,0,1,9,0
1396.8142,6,4,14,2145,165,0,1,14,0
1341.5539,5,4,10,107,48,0,3,7,0
1128.0956,4,4,5,1084,70,0,0,6,0
1058.9478,6,4,13,2145,165,0,1,14,0
1047.0025,6,4,13,2145,165,0,0,15,0
1027.3097,5,4,14,2773,319,0,1,9,0
1025.2756,4,4,12,0,15804,0,0,3,3
1013.2558,8,4,18,190,38,0,1,20,7
721.5872,5,4,11,2773,319,0,0,10,0
623.5547,4,4,8,293,82,0,0,6,0
521.0653,5,4,8,2773,319,0,2,8,0
471.9508,5,4,9,293,82,0,1,9,0
396.7261,7,4,17,65,32,0,4,17,0
356.2531,4,4,6,65,32,0,0,6,0
347.6433,5,4,10,8,8,0,3,7,0
301.83,5,4,8,293,82,0,0,10,0
174.2164,7,3,14,72,30,0,9,12,0
38.7581,6,3,10,9,3,0,2,13,0
5281.2889,7,3,11,17,5,0,2,19,0
3826.6469,6,3,9,7,7,0,3,12,0
3740.1236,6,3,12,7,7,0,3,12,0
2726.9594,8,3,15,107,48,0,3,18,7
2293.2119,4,3,7,399,101,0,1,5,0
1993.3083,5,3,6,65,32,0,1,9,0
1673.4775,5,3,8,9,1,0,0,6,4
1667.6256,3,3,4,770,131,0,0,3,0
1475.5889,4,3,7,770,131,0,0,6,0
1380.015,4,3,7,770,131,0,0,6,0
1374.7622,4,3,7,20,7,0,1,5,0
1374.5092,4,3,5,400,55,0,0,6,0
1354.3025,4,3,4,400,55,0,0,6,0
1348.9478,7,3,17,2,1,0,2,13,6
1346.0142,4,3,6,196,52,0,0,6,0
1205.1131,5,3,14,2773,319,0,3,7,0
1174.3469,5,3,13,2773,319,0,0,10,0
1147.8314,3,3,4,2773,319,0,0,3,0
1140.9122,5,3,6,45,16,0,2,8,0
1132.8444,7,3,19,189,60,0,6,15,0
1130.78,4,3,10,2773,319,0,0,6,0
1121.5217,4,3,6,196,52,0,0,6,0
1078.3203,4,3,7,400,55,0,0,6,0
865.2789,7,3,19,293,82,0,0,21,0
510.2122,5,3,8,293,82,0,0,10,0
497.3006,3,3,4,400,55,0,0,3,0
497.1186,6,3,12,38,9,0,5,10,0
487.5472,6,3,22,8,8,0,1,14,0
478.8331,5,3,9,293,82,0,0,6,4
397.2556,4,3,6,413,47,0,0,6,0
374.8033,6,3,18,3,3,0,0,10,5
356.2219,6,3,14,1327,72,0,0,15,0
284.6197,6,3,22,293,82,0,1,14,0
283.6844,4,3,6,293,82,0,0,6,0
193.3339,7,2,10,7,3,0,2,13,6
54.4656,4,2,7,9,3,0,1,5,0
7247.5686,4,2,5,5,2,0,0,3,3
2178.2653,4,2,9,2773,319,0,0,6,0
1676.1406,3,2,4,1084,70,0,0,3,0
1076.4075,4,2,6,65,32,0,0,6,0
878.8997,4,2,8,24,3,0,0,6,0
782.6869,5,1,11,579,102,0,0,10,0
232.5511,4,1,8,107,48,0,0,6,0
2979.5814,4,5,8,107,48,0,0,6,0
1029.6414,4,1,9,196,52,0,1,5,0
1989.5706,6,1,11,15,8,0,2,8,5
1032.7697,5,1,11,3,3,0,2,8,0
1002.8067,4,1,7,75,27,0,1,5,0
397.1692,3,1,5,75,27,0,0,3,0
352.2956,4,1,7,3,3,0,1,5,0
273.3408,6,6,27,1084,70,0,0,15,0
194.5272,3,6,8,413,47,0,0,3,0
220.5878,6,5,11,137,24,0,1,9,5
62.0519,6,5,10,18,11,1,1,5,8
3738.6031,6,5,8,413,47,0,5,5,5
1328.6831,4,5,7,30,17,0,1,5,0
1176.7422,7,5,18,190,38,0,4,17,0
1156.8953,4,5,6,30,17,0,1,5,0
981.2586,7,4,19,30,17,0,5,10,6
388.0408,6,4,12,41,13,0,5,10,0
8213.8817,7,4,18,137,24,0,0,21,0
4462.0025,7,4,20,2773,319,0,2,19,0
2842.0494,4,4,6,137,24,0,0,6,0
2073.8931,4,4,6,107,48,0,0,6,0
2044.7131,6,4,9,22,3,0,4,6,5
1876.7092,6,4,20,22,3,0,2,13,0
1665.1625,4,4,13,8,8,0,0,6,0
1658.5283,4,4,6,30,17,0,1,5,0
1524.1208,4,4,6,196,52,0,0,6,0
1514.9053,3,4,5,413,47,0,0,3,0
1208.7989,4,4,7,770,131,0,0,6,0
1067.525,5,4,8,293,82,0,0,6,4
1059.9981,4,4,16,1327,72,0,0,6,0
1037.0108,4,4,6,65,32,0,1,5,0
986.6894,4,4,7,2,1,0,0,3,3
959.0139,4,4,6,53,15,0,1,5,0
582.8403,4,4,6,308,34,0,1,5,0
465.8533,8,3,21,7,2,0,8,13,7
254.7708,21,3,39,107,48,15,61,44,90
8884.22,5,3,14,118,90,0,2,8,0
4009.6144,5,3,14,1084,70,0,0,10,0
3680.2328,4,3,6,293,82,0,0,6,0
2212.2261,5,3,7,65,32,0,1,9,0
1834.4486,5,3,7,65,32,0,0,10,0
1705.7733,4,3,9,52,20,0,1,5,0
1704.6831,6,3,11,4,1,0,0,10,5
1662.2081,4,3,6,1084,70,0,0,6,0
1660.0525,4,3,6,107,48,0,0,6,0
1653.7003,7,3,21,85,28,0,3,12,6
1643.0628,4,3,9,196,52,0,0,6,0
1590.7739,4,3,9,7,2,0,1,5,0
1568.5347,3,3,5,2773,319,0,0,3,0
1495.2728,5,3,10,293,82,0,2,8,0
1492.9439,7,3,19,293,82,0,3,18,0
1372.5617,4,3,6,293,82,0,0,6,0
1235.3456,3,3,5,770,131,0,0,3,0
1213.0228,5,3,8,38,9,0,1,9,0
1210.0531,6,3,13,52,26,0,3,12,0
989.2731,3,3,4,2773,319,0,0,3,0
902.4744,6,3,11,293,82,0,4,11,0
902.1269,5,3,13,770,131,0,0,10,0
891.0706,4,3,8,5,1,0,0,3,3
846.0792,4,3,6,3,1,0,0,3,3
838.7006,6,3,8,4,9,0,2,8,5
668.2914,6,3,14,413,47,0,0,15,0
557.1669,4,3,7,41,13,0,0,6,0
483.7192,4,3,7,54,11,0,0,6,0
480.0386,5,3,7,455,71,0,4,6,0
216.1906,5,2,7,190,38,0,0,10,0
210.3083,4,2,6,579,102,0,0,6,0
5844.4672,8,2,12,293,82,0,14,14,0
4740.7725,4,2,7,107,48,0,0,6,0
4503.5894,4,2,7,107,48,0,0,6,0
2888.8983,4,2,7,293,82,0,0,6,0
1043.6575,3,2,5,196,52,0,0,3,0
642.0522,3,2,2,52,25,0,1,2,0
200.9411,3,1,5,293,82,0,0,3,0
187.6472,4,1,7,196,52,0,1,5,0
1688.6561,5,1,7,101,14,0,5,5,0
1564.2578,3,1,5,75,27,0,0,3,0
1400.1661,3,1,6,770,131,0,0,3,0
1343.8144,3,1,11,91,46,0,0,3,0
1178.8336,3,1,5,18,11,0,0,3,0
1176.9592,4,1,7,65,32,0,0,6,0
1039.4306,3,1,6,461,128,0,0,3,0
959.3681,4,1,8,58,13,0,3,3,0
810.31,3,1,6,30,17,0,0,3,0
728.6083,3,1,7,0,15804,0,0,1,2
459.4119,3,1,5,3,2,0,0,1,2
321.9606,3,1,5,54,11,0,0,3,0
242.2989,3,5,4,770,131,0,0,3,0
211.1817,6,5,15,413,47,0,0,15,0
1825.765,7,5,10,4,3,1,2,8,10
1327.8744,5,5,10,1084,70,0,0,10,0
895.3825,7,4,16,4,3,0,4,17,0
848.6639,5,4,9,400,55,0,2,8,0
6022.2803,4,4,7,293,82,0,2,4,0
3133.5972,6,4,8,4,1,0,2,8,5
1992.4936,4,4,4,413,47,0,0,6,0
1668.775,6,4,15,1084,70,0,0,15,0
1379.1192,4,4,7,308,34,0,0,6,0
1314.4847,7,4,10,56,41,1,0,10,10
1258.4117,7,4,15,367,14,0,2,13,6
1052.1503,4,4,6,65,32,0,0,6,0
860.7478,5,4,8,293,82,0,0,10,0
805.8781,4,4,8,0,15804,0,0,3,3
627.6083,4,4,7,85,28,0,0,3,3
499.1589,5,4,8,293,82,0,0,10,0
478.46,5,4,9,75,27,0,2,8,0
329.0781,4,4,6,1327,72,0,0,6,0
285.8483,4,4,6,1327,72,0,0,6,0
196.9814,5,3,7,461,128,0,1,9,0
196.9481,6,3,9,85,4,0,0,10,5
6881.1644,8,3,21,52,26,0,4,24,0
4997.9092,5,3,11,48,13,0,2,8,0
4081.6844,5,3,11,52,26,0,1,9,0
3891.6172,5,3,9,196,52,0,0,10,0
2672.2319,4,3,6,770,131,0,0,6,0
2589.9753,4,3,14,49,20,0,1,5,0
1170.3661,4,3,8,413,47,0,1,5,0
1162.4014,3,3,4,2773,319,0,0,3,0
974.2322,4,3,7,107,48,0,0,6,0
911.5883,6,3,10,8,1,1,1,5,8
846.9592,4,3,4,770,131,0,0,6,0
816.5578,3,3,4,1084,70,0,0,3,0
697.4322,4,3,9,455,71,0,3,3,0
640.3706,4,3,9,455,71,0,0,6,0
562.5667,5,3,10,106,35,0,1,9,0
522.8325,6,2,9,293,82,0,0,15,0
483.2119,7,2,14,38,9,0,3,18,0
6351.1353,3,2,5,196,52,0,0,3,0
1870.095,4,2,6,293,82,0,0,6,0
1305.3961,3,2,4,196,52,0,0,3,0
1143.5486,3,2,4,196,52,0,0,3,0
1041.8594,3,2,4,196,52,0,0,3,0
872.2061,4,2,7,65,32,0,0,6,0
845.1806,3,2,4,196,52,0,0,3,0
548.1747,3,2,4,196,52,0,0,3,0
536.38,5,1,9,75,27,0,3,7,0
513.4481,10,3,19,75,27,0,16,29,0
3227.4658,10,1,19,75,27,0,0,45,0
2319.7514,10,3,26,88,13,0,0,45,0
2326.2081,5,1,8,38,9,0,0,10,0
2312.86,7,5,15,386,62,0,0,21,0
1469.9092,7,1,25,0,15804,0,0,21,0
1986.1961,4,1,7,75,27,0,1,5,0
1296.2222,3,1,5,455,71,0,0,3,0
1172.3044,4,1,6,292,31,0,2,4,0
1056.2342,4,1,10,461,128,0,0,6,0
1029.3983,3,1,5,75,27,0,0,3,0
1011.41,3,1,5,85,28,0,0,3,0
940.8725,5,1,7,5,1,0,2,4,4
866.7117,6,1,12,91,46,0,1,14,0
720.1914,3,1,5,20,5,0,0,3,0
692.5111,3,1,8,23,19,0,0,1,2
689.9719,3,1,4,48,13,0,0,3,0
555.535,3,1,6,65,32,0,0,3,0
552.4189,4,1,5,19,6,0,2,4,0
547.5658,3,1,5,20,5,0,0,3,0
531.3569,3,1,5,54,11,0,0,3,0
504.6578,4,1,6,65,32,0,0,6,0
454.7867,5,1,10,17,16,0,4,6,0
453.3336,3,1,6,2,2,0,0,1,2
383.2858,4,1,7,54,11,0,1,5,0
379.8397,10,5,27,293,82,0,11,34,0
283.0033,10,2,26,4838,263,0,0,45,0
4031.6992,4,5,9,293,82,0,0,6,0
3080.7053,4,5,6,293,82,0,0,6,0
2623.1469,10,5,17,1327,72,3,6,15,21
